ZIP,PO_NAME,STATE,ZIP_TYPE,ZCTA
68722,Butte,NE,ZIP Code area,68722
14208,Buffalo,NY,ZIP Code area,14208
14209,Buffalo,NY,ZIP Code area,14209
14054,East Bethany,NY,ZIP Code area,14054
50457,Meservey,IA,ZIP Code area,50457
13455,Sangerfield,NY,Post Office or large volume customer,13480
97902,Arock,OR,Post Office or large volume customer,97910
53538,Fort Atkinson,WI,ZIP Code area,53538
14213,Buffalo,NY,ZIP Code area,14213
14222,Buffalo,NY,ZIP Code area,14222
51011,Chatsworth,IA,ZIP Code area,51011
69218,Merriman,NE,ZIP Code area,69218
97450,Langlois,OR,ZIP Code area,97450
48429,Durand,MI,ZIP Code area,48429
50560,Lu Verne,IA,ZIP Code area,50560
13428,Palatine Bridge,NY,ZIP Code area,13428
03848,Kingston,NH,ZIP Code area,03848
53553,Linden,WI,ZIP Code area,53553
03819,Danville,NH,ZIP Code area,03819
51047,Peterson,IA,ZIP Code area,51047
97484,Tiller,OR,ZIP Code area,97484
03844,Hampton Falls,NH,ZIP Code area,03844
57046,Mission Hill,SD,ZIP Code area,57046
14005,Alexander,NY,ZIP Code area,14005
50433,Dougherty,IA,ZIP Code area,50433
12154,Schaghticoke,NY,ZIP Code area,12154
49546,Grand Rapids,MI,ZIP Code area,49546
12019,Ballston Lake,NY,ZIP Code area,12019
53825,Stitzer,WI,ZIP Code area,53825
53589,Stoughton,WI,ZIP Code area,53589
50439,Goodell,IA,ZIP Code area,50439
48428,Dryden,MI,ZIP Code area,48428
12016,Auriesville,NY,Post Office or large volume customer,12010
48041,Memphis,MI,ZIP Code area,48041
53801,Bagley,WI,ZIP Code area,53801
05357,West Dummerston,VT,Post Office or large volume customer,05301
48480,Grand Blanc,MI,Post Office or large volume customer,48439
12151,Round Lake,NY,ZIP Code area,12151
12133,North Hoosick,NY,Post Office or large volume customer,12057
69219,Nenzel,NE,Post Office or large volume customer,69219
14225,Buffalo,NY,ZIP Code area,14225
48439,Grand Blanc,MI,ZIP Code area,48439
52072,Saint Olaf,IA,ZIP Code area,52072
49510,Grand Rapids,MI,Post Office or large volume customer,49507
69212,Crookston,NE,ZIP Code area,69212
03435,Keene,NH,Post Office or large volume customer,03431
97417,Canyonville,OR,ZIP Code area,97417
13035,Cazenovia,NY,ZIP Code area,13035
13021,Auburn,NY,ZIP Code area,13021
13480,Waterville,NY,ZIP Code area,13480
03873,Sandown,NH,ZIP Code area,03873
49460,West Olive,MI,ZIP Code area,49460
49507,Grand Rapids,MI,ZIP Code area,49507
83202,Pocatello,ID,ZIP Code area,83202
48002,Allenton,MI,ZIP Code area,48002
48881,Saranac,MI,ZIP Code area,48881
13022,Auburn,NY,Post Office or large volume customer,13021
13318,Cassville,NY,ZIP Code area,13318
14518,Oaks Corners,NY,Post Office or large volume customer,14532
50562,Mallard,IA,ZIP Code area,50562
03047,Greenfield,NH,ZIP Code area,03047
53575,Oregon,WI,ZIP Code area,53575
48003,Almont,MI,ZIP Code area,48003
13410,Nelliston,NY,Post Office or large volume customer,13410
14215,Buffalo,NY,ZIP Code area,14215
50447,Kanawha,IA,ZIP Code area,50447
53153,North Prairie,WI,ZIP Code area,53153
05351,South Newfane,VT,ZIP Code area,05345
03843,Hampton,NH,Post Office or large volume customer,03842
13024,Auburn,NY,Post Office or large volume customer,13024
14475,Ionia,NY,ZIP Code area,14475
03842,Hampton,NH,ZIP Code area,03842
69211,Cody,NE,ZIP Code area,69211
05257,North Bennington,VT,ZIP Code area,05257
48894,Westphalia,MI,ZIP Code area,48894
14241,Buffalo,NY,Post Office or large volume customer,14225
69216,Kilgore,NE,ZIP Code area,69216
48411,Atlas,MI,Post Office or large volume customer,48411
13152,Skaneateles,NY,ZIP Code area,13152
52147,Hawkeye,IA,ZIP Code area,52147
48476,Vernon,MI,ZIP Code area,48476
53129,Greendale,WI,ZIP Code area,53129
69220,Sparks,NE,Post Office or large volume customer,69220
14026,Bowmansville,NY,ZIP Code area,14026
14214,Buffalo,NY,ZIP Code area,14214
50479,Thornton,IA,ZIP Code area,50479
53130,Hales Corners,WI,ZIP Code area,53130
97429,Days Creek,OR,ZIP Code area,97429
83330,Gooding,ID,ZIP Code area,83330
83633,King Hill,ID,ZIP Code area,83633
03431,Keene,NH,ZIP Code area,03431
12010,Amsterdam,NY,ZIP Code area,12010
83127,Thayne,WY,ZIP Code area,83127
14038,Crittenden,NY,Post Office or large volume customer,14004
48455,Metamora,MI,ZIP Code area,48455
03450,Harrisville,NH,ZIP Code area,03450
03110,Bedford,NH,ZIP Code area,03110
53237,Milwaukee,WI,Post Office or large volume customer,53207
49506,Grand Rapids,MI,ZIP Code area,49506
13339,Fort Plain,NY,ZIP Code area,13339
13120,Nedrow,NY,ZIP Code area,13120
57063,Tabor,SD,ZIP Code area,57063
53817,Patch Grove,WI,Post Office or large volume customer,53817
53110,Cudahy,WI,ZIP Code area,53110
51009,Calumet,IA,ZIP Code area,51009
05356,West Dover,VT,ZIP Code area,05356
05362,Williamsville,VT,ZIP Code area,05362
49331,Lowell,MI,ZIP Code area,49331
83210,Aberdeen,ID,ZIP Code area,83210
51027,Ireton,IA,ZIP Code area,51027
83352,Shoshone,ID,ZIP Code area,83352
97469,Riddle,OR,ZIP Code area,97469
12028,Buskirk,NY,ZIP Code area,12028
48074,Smiths Creek,MI,ZIP Code area,48074
14207,Buffalo,NY,ZIP Code area,14207
05341,East Dover,VT,ZIP Code area,05341
51366,Webb,IA,ZIP Code area,51366
03107,Manchester,NH,Post Office or large volume customer,03103
03111,Manchester,NH,Post Office or large volume customer,03103
83627,Hammett,ID,ZIP Code area,83627
14423,Caledonia,NY,ZIP Code area,14423
03108,Manchester,NH,Post Office or large volume customer,03103
50630,Fredericksburg,IA,ZIP Code area,50630
14216,Buffalo,NY,ZIP Code area,14216
83623,Glenns Ferry,ID,ZIP Code area,83623
12069,Fort Hunter,NY,Post Office or large volume customer,12069
48027,Goodells,MI,ZIP Code area,48027
53221,Milwaukee,WI,ZIP Code area,53221
50658,Nashua,IA,ZIP Code area,50658
48440,Hadley,MI,Post Office or large volume customer,48440
48473,Swartz Creek,MI,ZIP Code area,48473
12177,Tribes Hill,NY,Post Office or large volume customer,12177
14548,Shortsville,NY,ZIP Code area,14548
52141,Elgin,IA,ZIP Code area,52141
49356,Ada,MI,Post Office or large volume customer,49301
49357,Ada,MI,Post Office or large volume customer,49301
14537,Port Gibson,NY,Post Office or large volume customer,14537
14472,Honeoye Falls,NY,ZIP Code area,14472
49516,Grand Rapids,MI,Post Office or large volume customer,49506
49355,Ada,MI,Post Office or large volume customer,49301
12068,Fonda,NY,ZIP Code area,12068
50597,West Bend,IA,ZIP Code area,50597
03036,Chester,NH,ZIP Code area,03036
52047,Farmersburg,IA,ZIP Code area,52047
57072,Volin,SD,ZIP Code area,57072
14504,Manchester,NY,ZIP Code area,14504
49301,Ada,MI,ZIP Code area,49301
49503,Grand Rapids,MI,ZIP Code area,49503
13322,Clayville,NY,ZIP Code area,13322
14036,Corfu,NY,ZIP Code area,14036
14532,Phelps,NY,ZIP Code area,14532
14432,Clifton Springs,NY,ZIP Code area,14432
03467,Westmoreland,NH,ZIP Code area,03467
12057,Eagle Bridge,NY,ZIP Code area,12057
68755,Naper,NE,ZIP Code area,68755
53228,Milwaukee,WI,ZIP Code area,53228
50653,Marble Rock,IA,ZIP Code area,50653
49523,Grand Rapids,MI,Post Office or large volume customer,49503
83115,Daniel,WY,ZIP Code area,83115
53526,Cobb,WI,ZIP Code area,53526
53146,New Berlin,WI,ZIP Code area,53146
53127,Genesee Depot,WI,Post Office or large volume customer,53189
51036,Maurice,IA,ZIP Code area,51036
50527,Curlew,IA,ZIP Code area,50527
13134,Peterboro,NY,Post Office or large volume customer,13134
49401,Allendale,MI,ZIP Code area,49401
51022,Granville,IA,ZIP Code area,51022
53535,Edmund,WI,Post Office or large volume customer,53533
03103,Manchester,NH,ZIP Code area,03103
53220,Milwaukee,WI,ZIP Code area,53220
13425,Oriskany Falls,NY,ZIP Code area,13425
53189,Waukesha,WI,ZIP Code area,53189
49515,Grand Rapids,MI,Post Office or large volume customer,49503
52175,West Union,IA,ZIP Code area,52175
14217,Buffalo,NY,ZIP Code area,14217
03833,Exeter,NH,ZIP Code area,03833
14143,Stafford,NY,ZIP Code area,14143
49555,Grand Rapids,MI,Post Office or large volume customer,49503
49528,Grand Rapids,MI,Post Office or large volume customer,49503
49501,Grand Rapids,MI,Post Office or large volume customer,49503
49599,Grand Rapids,MI,Post Office or large volume customer,49503
49502,Grand Rapids,MI,Post Office or large volume customer,49503
48061,Port Huron,MI,Post Office or large volume customer,48060
53816,Mount Hope,WI,ZIP Code area,53816
12170,Stillwater,NY,ZIP Code area,12170
97910,Jordan Valley,OR,ZIP Code area,97910
14223,Buffalo,NY,ZIP Code area,14223
48529,Burton,MI,ZIP Code area,48529
53235,Saint Francis,WI,ZIP Code area,53235
48554,Flint,MI,Post Office or large volume customer,48554
14425,Farmington,NY,ZIP Code area,14425
03449,Hancock,NH,ZIP Code area,03449
50430,Corwith,IA,ZIP Code area,50430
97640,Summer Lake,OR,ZIP Code area,97640
03109,Manchester,NH,ZIP Code area,03109
48553,Flint,MI,Post Office or large volume customer,48553
48552,Flint,MI,Post Office or large volume customer,48551
14226,Buffalo,NY,ZIP Code area,14226
53569,Montfort,WI,ZIP Code area,53569
53595,Dodgeville,WI,Post Office or large volume customer,53533
13119,Mottville,NY,Post Office or large volume customer,13152
53533,Dodgeville,WI,ZIP Code area,53533
51046,Paullina,IA,ZIP Code area,51046
03871,Rye Beach,NH,ZIP Code area,03871
14482,Le Roy,NY,ZIP Code area,14482
05262,Shaftsbury,VT,ZIP Code area,05262
48507,Flint,MI,ZIP Code area,48507
13409,Munnsville,NY,ZIP Code area,13409
51058,Sutherland,IA,ZIP Code area,51058
14221,Buffalo,NY,ZIP Code area,14221
14265,Buffalo,NY,Post Office or large volume customer,14221
14231,Buffalo,NY,Post Office or large volume customer,14221
48851,Lyons,MI,ZIP Code area,48851
49534,Grand Rapids,MI,ZIP Code area,49534
53151,New Berlin,WI,ZIP Code area,53151
48449,Lennon,MI,ZIP Code area,48449
12070,Fort Johnson,NY,ZIP Code area,12070
53207,Milwaukee,WI,ZIP Code area,53207
03070,New Boston,NH,ZIP Code area,03070
48551,Flint,MI,Post Office or large volume customer,48551
49504,Grand Rapids,MI,ZIP Code area,49504
14031,Clarence,NY,ZIP Code area,14031
13108,Marcellus,NY,ZIP Code area,13108
03862,North Hampton,NH,ZIP Code area,03862
48060,Port Huron,MI,ZIP Code area,48060
51003,Alton,IA,ZIP Code area,51003
82510,Arapahoe,WY,ZIP Code area,82510
53809,Fennimore,WI,ZIP Code area,53809
48846,Ionia,MI,ZIP Code area,48846
48817,Corunna,MI,ZIP Code area,48817
05345,Newfane,VT,ZIP Code area,05345
03043,Francestown,NH,ZIP Code area,03043
13362,Knoxboro,NY,Post Office or large volume customer,13362
50469,Rockwell,IA,ZIP Code area,50469
48519,Burton,MI,ZIP Code area,48519
53118,Dousman,WI,ZIP Code area,53118
49514,Grand Rapids,MI,Post Office or large volume customer,49504
13328,Deansboro,NY,ZIP Code area,13328
48557,Flint,MI,Post Office or large volume customer,48507
57066,Tyndall,SD,ZIP Code area,57066
13357,Ilion,NY,ZIP Code area,13357
03032,Auburn,NH,ZIP Code area,03032
82224,Lost Springs,WY,ZIP Code area,82224
03101,Manchester,NH,ZIP Code area,03101
82646,Natrona,WY,Post Office or large volume customer,82646
14511,Mumford,NY,ZIP Code area,14511
53227,Milwaukee,WI,ZIP Code area,53227
14564,Victor,NY,ZIP Code area,14564
13104,Manlius,NY,ZIP Code area,13104
49505,Grand Rapids,MI,ZIP Code area,49505
12086,Hagaman,NY,ZIP Code area,12086
13407,Mohawk,NY,ZIP Code area,13407
14056,East Pembroke,NY,Post Office or large volume customer,14020
50477,Swaledale,IA,ZIP Code area,50477
03102,Manchester,NH,ZIP Code area,03102
13078,Jamesville,NY,ZIP Code area,13078
51023,Hawarden,IA,ZIP Code area,51023
48867,Owosso,MI,ZIP Code area,48867
53219,Milwaukee,WI,ZIP Code area,53219
03044,Fremont,NH,ZIP Code area,03044
69365,Whiteclay,NE,Post Office or large volume customer,69365
83120,Freedom,WY,ZIP Code area,83120
53572,Mount Horeb,WI,ZIP Code area,53572
82514,Fort Washakie,WY,ZIP Code area,82514
14021,Batavia,NY,Post Office or large volume customer,14020
14020,Batavia,NY,ZIP Code area,14020
53582,Ridgeway,WI,ZIP Code area,53582
03105,Manchester,NH,Post Office or large volume customer,03101
14260,Buffalo,NY,ZIP Code area,14228
53215,Milwaukee,WI,ZIP Code area,53215
14506,Mendon,NY,ZIP Code area,14506
03870,Rye,NH,ZIP Code area,03870
53137,Helenville,WI,ZIP Code area,53137
53549,Jefferson,WI,ZIP Code area,53549
48873,Pewamo,MI,ZIP Code area,48873
48860,Muir,MI,ZIP Code area,48860
82524,Saint Stephens,WY,Post Office or large volume customer,82501
97414,Broadbent,OR,ZIP Code area,97414
51041,Orange City,IA,ZIP Code area,51041
48879,Saint Johns,MI,ZIP Code area,48879
03457,Nelson,NH,ZIP Code area,03457
52135,Clermont,IA,ZIP Code area,52135
53234,Milwaukee,WI,Post Office or large volume customer,53215
14543,Rush,NY,ZIP Code area,14543
53523,Cambridge,WI,ZIP Code area,53523
14150,Tonawanda,NY,ZIP Code area,14150
50449,Klemme,IA,ZIP Code area,50449
53183,Wales,WI,ZIP Code area,53183
13456,Sauquoit,NY,ZIP Code area,13456
48866,Ovid,MI,ZIP Code area,48866
12020,Ballston Spa,NY,ZIP Code area,12020
03104,Manchester,NH,ZIP Code area,03104
48835,Fowler,MI,ZIP Code area,48835
03445,Sullivan,NH,ZIP Code area,03445
13215,Syracuse,NY,ZIP Code area,13215
13117,Montezuma,NY,Post Office or large volume customer,13117
49430,Lamont,MI,Post Office or large volume customer,49404
57315,Avon,SD,ZIP Code area,57315
53507,Barneveld,WI,ZIP Code area,53507
53593,Verona,WI,ZIP Code area,53593
83285,Wayan,ID,ZIP Code area,83285
13205,Syracuse,NY,ZIP Code area,13205
53187,Waukesha,WI,Post Office or large volume customer,53186
14453,Fishers,NY,Post Office or large volume customer,14564
03442,Bennington,NH,ZIP Code area,03442
48555,Flint,MI,Post Office or large volume customer,48504
48503,Flint,MI,ZIP Code area,48503
83624,Grand View,ID,ZIP Code area,83624
51343,Greenville,IA,ZIP Code area,51343
12095,Johnstown,NY,ZIP Code area,12095
51341,Gillett Grove,IA,Post Office or large volume customer,51341
14261,Buffalo,NY,Post Office or large volume customer,14261
13153,Skaneateles Falls,NY,Post Office or large volume customer,13153
48532,Flint,MI,ZIP Code area,48532
53178,Sullivan,WI,ZIP Code area,53178
97457,Myrtle Creek,OR,ZIP Code area,97457
03885,Stratham,NH,ZIP Code area,03885
48502,Flint,MI,ZIP Code area,48502
53517,Blue Mounds,WI,ZIP Code area,53517
48022,Emmett,MI,ZIP Code area,48022
14032,Clarence Center,NY,ZIP Code area,14032
53204,Milwaukee,WI,ZIP Code area,53204
48014,Capac,MI,ZIP Code area,48014
49544,Grand Rapids,MI,ZIP Code area,49544
03045,Goffstown,NH,ZIP Code area,03045
53295,Milwaukee,WI,Post Office or large volume customer,53295
14151,Tonawanda,NY,Post Office or large volume customer,14150
53188,Waukesha,WI,ZIP Code area,53188
13207,Syracuse,NY,ZIP Code area,13207
49525,Grand Rapids,MI,ZIP Code area,49525
53558,Mc Farland,WI,ZIP Code area,53558
53186,Waukesha,WI,ZIP Code area,53186
53214,Milwaukee,WI,ZIP Code area,53214
57001,Alcester,SD,ZIP Code area,57001
52157,Mc Gregor,IA,ZIP Code area,52157
48501,Flint,MI,Post Office or large volume customer,48503
83203,Fort Hall,ID,Post Office or large volume customer,83203
14072,Grand Island,NY,ZIP Code area,14072
50515,Ayrshire,IA,ZIP Code area,50515
14001,Akron,NY,ZIP Code area,14001
14546,Scottsville,NY,ZIP Code area,14546
13319,Chadwicks,NY,ZIP Code area,13319
12074,Galway,NY,ZIP Code area,12074
13066,Fayetteville,NY,ZIP Code area,13066
05355,Wardsboro,VT,ZIP Code area,05355
14228,Buffalo,NY,ZIP Code area,14228
48423,Davison,MI,ZIP Code area,48423
57335,Fairfax,SD,ZIP Code area,57335
14068,Getzville,NY,ZIP Code area,14068
48509,Burton,MI,ZIP Code area,48509
48444,Imlay City,MI,ZIP Code area,48444
05346,Putney,VT,ZIP Code area,05346
53711,Madison,WI,ZIP Code area,53711
14051,East Amherst,NY,ZIP Code area,14051
53719,Madison,WI,ZIP Code area,53719
57073,Wakonda,SD,ZIP Code area,57073
48556,Flint,MI,Post Office or large volume customer,48506
50645,Ionia,IA,ZIP Code area,50645
13452,Saint Johnsville,NY,ZIP Code area,13452
82648,Powder River,WY,Post Office or large volume customer,82648
49435,Marne,MI,ZIP Code area,49435
53274,Milwaukee,WI,Post Office or large volume customer,53204
53201,Milwaukee,WI,Post Office or large volume customer,53204
05360,West Wardsboro,VT,ZIP Code area,05360
82501,Riverton,WY,ZIP Code area,82501
48550,Flint,MI,Post Office or large volume customer,48505
03077,Raymond,NH,ZIP Code area,03077
53774,Madison,WI,Post Office or large volume customer,53713
03840,Greenland,NH,ZIP Code area,03840
48049,North Street,MI,ZIP Code area,48049
13060,Elbridge,NY,ZIP Code area,13060
53290,Milwaukee,WI,Post Office or large volume customer,53203
03856,Newfields,NH,ZIP Code area,03856
57329,Dante,SD,ZIP Code area,57329
13210,Syracuse,NY,ZIP Code area,13210
53259,Milwaukee,WI,Post Office or large volume customer,53203
53821,Prairie du Chien,WI,ZIP Code area,53821
13341,Franklin Springs,NY,Post Office or large volume customer,13341
13219,Syracuse,NY,ZIP Code area,13219
53268,Milwaukee,WI,Post Office or large volume customer,53203
53203,Milwaukee,WI,ZIP Code area,53203
53278,Milwaukee,WI,Post Office or large volume customer,53202
57040,Lesterville,SD,ZIP Code area,57040
53744,Madison,WI,Post Office or large volume customer,53711
13244,Syracuse,NY,ZIP Code area,13210
53543,Highland,WI,ZIP Code area,53543
52158,Marquette,IA,ZIP Code area,52158
53713,Madison,WI,ZIP Code area,53713
13477,Vernon Center,NY,ZIP Code area,13477
53288,Milwaukee,WI,Post Office or large volume customer,53202
53293,Milwaukee,WI,Post Office or large volume customer,53203
57067,Utica,SD,ZIP Code area,57067
13043,Clockville,NY,Post Office or large volume customer,13032
53233,Milwaukee,WI,ZIP Code area,53233
13031,Camillus,NY,ZIP Code area,13031
97416,Camas Valley,OR,ZIP Code area,97416
13235,Syracuse,NY,Post Office or large volume customer,13210
13214,Syracuse,NY,ZIP Code area,13214
49417,Grand Haven,MI,ZIP Code area,49417
53267,Milwaukee,WI,Post Office or large volume customer,53202
14513,Newark,NY,ZIP Code area,14513
48504,Flint,MI,ZIP Code area,48504
13350,Herkimer,NY,ZIP Code area,13350
53202,Milwaukee,WI,ZIP Code area,53202
03034,Candia,NH,ZIP Code area,03034
13224,Syracuse,NY,ZIP Code area,13224
13037,Chittenango,NY,ZIP Code area,13037
48412,Attica,MI,ZIP Code area,48412
13201,Syracuse,NY,Post Office or large volume customer,13202
48531,Flint,MI,Post Office or large volume customer,48504
